행정구역별,산업별,종사자성별,2006년,2007년,2008년,2009년,2010년,2011년,2012년,2013년,2014년,2015년,2016년,2017년,2018년,2019년,2020년
전남,전체 산업,남자,299854,303519,317548,333053,337939,346713,352319,364067,385612,408013,402086,407923,420902,444621,426953
전남,전체 산업,여자,208504,215498,217704,227646,231986,240195,249644,259733,270605,282840,292233,300049,313023,329673,311888
전남,"농업, 임업 및 어업(01~03)",계,3806,4539,3123,4066,3708,4436,4227,4350,5918,6112,6663,7055,7622,8038,7333
전남,"농업, 임업 및 어업(01~03)",남자,2763,3442,2238,2784,2542,3046,3027,2975,4206,4212,4597,4795,5053,5476,5099
전남,"농업, 임업 및 어업(01~03)",여자,1043,1097,885,1282,1166,1390,1200,1375,1712,1900,2066,2260,2569,2562,2234
전남,광업(05~08),계,3645,3622,3722,3417,3507,3483,3783,3566,3516,3383,3353,3294,2859,2638,2532
전남,광업(05~08),남자,2721,2732,2844,2525,2639,2539,2855,2676,2591,2440,2404,2344,2033,1921,1801
전남,광업(05~08),여자,924,890,878,892,868,944,928,890,925,943,949,950,826,717,731
전남,제조업(10~34),계,89606,89183,91190,92827,96453,103100,107776,109099,116929,120633,115015,114092,117989,122103,118887
전남,제조업(10~34),남자,66549,66388,69428,70355,74308,79373,83215,84966,91438,94546,89344,88461,91506,94285,92282
전남,제조업(10~34),여자,23057,22795,21762,22472,22145,23727,24561,24133,25491,26087,25671,25631,26483,27818,26605
전남,"전기, 가스, 증기 및 공기조절 공급업(35)",계,3513,3455,3634,3421,3443,3497,3438,3766,5757,6292,6598,6716,6991,7620,8217
전남,"전기, 가스, 증기 및 공기조절 공급업(35)",남자,3172,3165,3342,3144,3164,3187,3131,3374,5038,5534,5713,5816,5995,6511,6809
전남,"전기, 가스, 증기 및 공기조절 공급업(35)",여자,341,290,292,277,279,310,307,392,719,758,885,900,996,1109,1408
전남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,4106,4245,4235,4261,4436,4674,4935,5435,5591,5978,5765,6032,6386,6644,7232
전남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",남자,3569,3690,3628,3749,3893,4134,4314,4764,4886,5212,4836,5229,5458,5788,6274
전남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",여자,537,555,607,512,543,540,621,671,705,766,929,803,928,856,958
전남,건설업(41~42),계,32650,34469,42646,51997,52350,51891,47498,52264,59077,68495,67619,68464,71614,78492,78307
전남,건설업(41~42),남자,28434,30044,37814,46113,46496,46133,41903,45563,51655,59636,57771,59234,61942,67964,67559
전남,건설업(41~42),여자,4216,4425,4832,5884,5854,5758,5595,6701,7422,8859,9848,9230,9672,10528,10748
전남,도매 및 소매업(45~47),계,81202,82410,81814,82687,81614,83196,85839,90282,94491,97466,97116,98718,101376,105159,90940
전남,도매 및 소매업(45~47),남자,40065,40319,40898,41522,40368,40549,42229,44717,47875,50001,49035,49517,51163,53438,48198
전남,도매 및 소매업(45~47),여자,41137,42091,40916,41165,41246,42647,43610,45565,46616,47465,48081,49201,50213,51721,42742
전남,운수 및 창고업(49~52),계,27530,27211,28067,30762,31644,30794,32479,31983,33312,37941,37698,38728,38408,41685,36656
전남,운수 및 창고업(49~52),남자,25060,24873,25673,28304,29225,28168,29623,28702,29870,34306,33531,34594,34302,37152,32335
전남,운수 및 창고업(49~52),여자,2470,2338,2394,2458,2419,2626,2856,3281,3442,3635,4167,4134,4106,4533,4321
전남,숙박 및 음식점업(55~56),계,59969,60578,60754,61351,60826,63924,66597,68664,71789,72390,74441,77758,81035,85101,73875
전남,숙박 및 음식점업(55~56),남자,16852,17202,17376,17975,18119,19548,20568,21507,22850,22965,23496,25056,26328,28563,25286
전남,숙박 및 음식점업(55~56),여자,43117,43376,43378,43376,42707,44376,46029,47157,48939,49425,50945,52702,54707,56538,48589
전남,정보통신업(58~63),계,6748,6826,6759,6410,6467,6574,6317,6208,6067,5978,6312,6887,7232,7626,7580
전남,정보통신업(58~63),남자,4910,4838,4896,4721,4783,4912,4436,4422,4326,4251,4420,4790,5057,5357,5338
전남,정보통신업(58~63),여자,1838,1988,1863,1689,1684,1662,1881,1786,1741,1727,1892,2097,2175,2269,2242
전남,금융 및 보험업(64~66),계,20627,20497,21872,21265,21611,21736,22089,21482,20714,21621,21656,21280,21304,21365,20081
전남,금융 및 보험업(64~66),남자,9588,9422,10080,9801,9725,9621,9809,9415,9003,8914,9038,8944,8859,8731,8414
전남,금융 및 보험업(64~66),여자,11039,11075,11792,11464,11886,12115,12280,12067,11711,12707,12618,12336,12445,12634,11667
전남,부동산업(68),계,5865,6158,6123,6416,6190,6450,6834,7439,8144,8349,9197,9523,9999,10776,10511
전남,부동산업(68),남자,4279,4396,4441,4589,4366,4483,4619,5021,5320,5471,5881,5988,6239,6850,6510
전남,부동산업(68),여자,1586,1762,1682,1827,1824,1967,2215,2418,2824,2878,3316,3535,3760,3926,4001
전남,"전문, 과학 및 기술 서비스업(70~73)",계,9111,9428,9913,11259,10793,11519,12767,11977,12349,14182,14117,14423,15593,16984,17193
전남,"전문, 과학 및 기술 서비스업(70~73)",남자,6915,7005,7422,8373,7995,8528,9283,8363,8723,9930,9605,9725,10655,11416,11486
전남,"전문, 과학 및 기술 서비스업(70~73)",여자,2196,2423,2491,2886,2798,2991,3484,3614,3626,4252,4512,4698,4938,5568,5707
전남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,9813,11637,12501,12402,13721,15524,16133,17600,18581,20790,21777,22346,22996,25686,24086
전남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",남자,7331,8550,9375,8940,9886,11474,11815,13418,13752,15619,15727,16430,16935,18425,16885
전남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",여자,2482,3087,3126,3462,3835,4050,4318,4182,4829,5171,6050,5916,6061,7261,7201
전남,"공공행정, 국방 및 사회보장 행정(84)",계,33828,33971,34808,36347,37248,35905,35308,37007,36952,39878,40273,40818,42317,44138,48522
전남,"공공행정, 국방 및 사회보장 행정(84)",남자,26069,25741,26032,26778,27391,26193,25640,26729,26226,27481,27640,27227,27177,28127,30647
전남,"공공행정, 국방 및 사회보장 행정(84)",여자,7759,8230,8776,9569,9857,9712,9668,10278,10726,12397,12633,13591,15140,16011,17875
전남,교육 서비스업(85),계,47826,48122,47625,49406,51344,50783,51287,52094,51582,52730,52155,53151,54097,55963,53892
전남,교육 서비스업(85),남자,21934,21086,20918,20939,21349,21271,21087,21328,20971,20914,20645,20624,20855,21359,20527
전남,교육 서비스업(85),여자,25892,27036,26707,28467,29995,29512,30200,30766,30611,31816,31510,32527,33242,34604,33365
전남,보건업 및 사회복지 서비스업(86~87),계,30848,34397,38134,42400,46009,48590,52884,57219,62292,63935,69532,73146,78061,83770,87213
전남,보건업 및 사회복지 서비스업(86~87),남자,8430,8859,9335,10193,10248,10927,11509,12259,13033,12772,13841,14338,15062,16136,16698
전남,보건업 및 사회복지 서비스업(86~87),여자,22418,25538,28799,32207,35761,37663,41375,44960,49259,51163,55691,58808,62999,67634,70515
전남,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,9210,9475,9969,10883,10622,11299,11598,12372,12564,12706,13760,14364,15368,16645,14518
전남,"예술, 스포츠 및 여가관련 서비스업(90~91)",남자,4905,5196,5254,5713,5689,6000,6128,6553,6489,6550,6999,7238,7811,8337,7319
전남,"예술, 스포츠 및 여가관련 서비스업(90~91)",여자,4305,4279,4715,5170,4933,5299,5470,5819,6075,6156,6761,7126,7557,8308,7199
전남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,28455,28794,28363,29122,27939,29533,30174,30993,30592,31994,31272,31177,32678,33861,31266
전남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",남자,16308,16571,16554,16535,15753,16627,17128,17315,17360,17259,17563,17573,18472,18785,17486
전남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",여자,12147,12223,11809,12587,12186,12906,13046,13678,13232,14735,13709,13604,14206,15076,13780
경북,전체 산업,계,815413,829581,844653,868170,927301,945673,966339,1004053,1028908,1066259,1086638,1096368,1117782,1150047,1085637
경북,전체 산업,남자,488402,495434,506601,522340,559811,568554,579394,601058,616103,641511,651077,649391,662331,678551,642660
경북,전체 산업,여자,327011,334147,338052,345830,367490,377119,386945,402995,412805,424748,435561,446977,455451,471496,442977
경북,"농업, 임업 및 어업(01~03)",계,2376,2350,2486,2698,2748,2814,2827,3229,3268,4121,4029,4436,4752,4877,5023
경북,"농업, 임업 및 어업(01~03)",남자,1809,1796,1935,2099,2052,2101,2124,2394,2397,2922,2779,2998,3289,3284,3573
경북,"농업, 임업 및 어업(01~03)",여자,567,554,551,599,696,713,703,835,871,1199,1250,1438,1463,1593,1450
경북,광업(05~08),계,1199,1227,1218,1332,1408,1373,1215,1268,1267,1356,1296,1311,1284,1168,1093
경북,광업(05~08),남자,1082,1106,1100,1197,1256,1234,1085,1147,1148,1218,1155,1154,1141,1018,951
경북,광업(05~08),여자,117,121,118,135,152,139,130,121,119,138,141,157,143,150,142
경북,제조업(10~34),계,253027,250834,254744,252824,276068,289646,299161,314893,325117,328305,328962,324059,320706,319306,304086
경북,제조업(10~34),남자,175483,175559,182126,184883,200005,211224,218347,231112,241100,243318,245699,241217,244087,244170,232532
경북,제조업(10~34),여자,77544,75275,72618,67941,76063,78422,80814,83781,84017,84987,83263,82842,76619,75136,71554
경북,"전기, 가스, 증기 및 공기조절 공급업(35)",계,4836,5008,4895,4833,5176,5431,5815,5857,5982,6346,6660,6851,7133,7198,7349
경북,"전기, 가스, 증기 및 공기조절 공급업(35)",남자,4468,4624,4581,4418,4742,4850,5325,5270,5074,5595,5830,5960,6120,6109,6174
경북,"전기, 가스, 증기 및 공기조절 공급업(35)",여자,368,384,314,415,434,581,490,587,908,751,830,891,1013,1089,1175
경북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,5585,5810,6186,6109,6617,7104,7351,8066,8415,8714,8923,8448,9268,9570,9451
경북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",남자,4757,4855,5312,5226,5661,6050,6239,6895,7174,7491,7605,7187,7861,8073,8027
경북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",여자,828,955,874,883,956,1054,1112,1171,1241,1223,1318,1261,1407,1497,1424
경북,건설업(41~42),계,40482,40261,43913,47133,64260,57398,54183,55614,56525,66822,70006,71422,74591,75421,66570
경북,건설업(41~42),남자,36000,35630,38898,42131,57802,50885,47978,49029,49673,58538,60558,62432,64387,65288,57131
경북,건설업(41~42),여자,4482,4631,5015,5002,6458,6513,6205,6585,6852,8284,9448,8990,10204,10133,9439
경북,도매 및 소매업(45~47),계,105411,107609,109002,110098,111331,114329,116687,120290,124751,130272,129592,130807,132384,138239,122305
경북,도매 및 소매업(45~47),남자,53524,54799,55411,56502,56579,58097,59462,61991,64651,68681,67494,67672,68500,71339,65909
경북,도매 및 소매업(45~47),여자,51887,52810,53591,53596,54752,56232,57225,58299,60100,61591,62098,63135,63884,66900,56396
경북,운수 및 창고업(49~52),계,34541,35106,37499,37859,39545,39420,40028,40539,41578,43995,44811,46931,47436,49004,47455
경북,운수 및 창고업(49~52),남자,31642,31935,34195,34659,36579,35823,36329,36557,36924,39261,39493,40581,41513,42640,41284
경북,운수 및 창고업(49~52),여자,2899,3171,3304,3200,2966,3597,3699,3982,4654,4734,5318,6350,5923,6364,6171
경북,숙박 및 음식점업(55~56),계,93968,95494,95671,95951,96364,98301,100954,105060,108617,109097,111419,112867,119131,122692,105378
경북,숙박 및 음식점업(55~56),남자,28397,29354,29353,29990,30444,31507,32761,34218,35502,35974,36567,37404,39995,42281,37142
경북,숙박 및 음식점업(55~56),여자,65571,66140,66318,65961,65920,66794,68193,70842,73115,73123,74852,75463,79136,80411,68236
경북,정보통신업(58~63),계,9358,9459,9171,9313,9129,8935,8663,8703,7906,8044,8442,8674,8725,8699,8394
경북,정보통신업(58~63),남자,6971,7139,6722,6962,6654,6452,6178,6329,5698,5826,6141,6153,6233,6375,6134
경북,정보통신업(58~63),여자,2387,2320,2449,2351,2475,2483,2485,2374,2208,2218,2301,2521,2492,2324,2260
경북,금융 및 보험업(64~66),계,25397,25709,25145,26115,26233,26060,26289,25410,25336,26056,25935,25849,25912,25111,23906
경북,금융 및 보험업(64~66),남자,12188,12200,12343,12996,12626,12264,12464,12098,11973,11775,11845,11493,11208,10948,10382
경북,금융 및 보험업(64~66),여자,13209,13509,12802,13119,13607,13796,13825,13312,13363,14281,14090,14356,14704,14163,13524
경북,부동산업(68),계,9776,10248,10885,10988,11870,12712,12050,12691,13102,13589,15175,15697,15996,16049,15405
경북,부동산업(68),남자,7237,7509,7850,7742,8066,8202,8272,8442,8821,8961,9732,9968,10190,10337,9733
경북,부동산업(68),여자,2539,2739,3035,3246,3804,4510,3778,4249,4281,4628,5443,5729,5806,5712,5672
경북,"전문, 과학 및 기술 서비스업(70~73)",계,15739,16372,15218,15027,15299,15476,17667,18565,19855,22504,26385,25952,27086,27946,29754
경북,"전문, 과학 및 기술 서비스업(70~73)",남자,12152,12584,11498,11141,10936,11192,13056,13639,14504,16489,19303,18774,19414,19754,21332
경북,"전문, 과학 및 기술 서비스업(70~73)",여자,3587,3788,3720,3886,4363,4284,4611,4926,5351,6015,7082,7178,7672,8192,8422
경북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,18312,20907,21103,21990,23782,26644,27546,29618,29515,33516,29801,29220,28768,31705,28897
경북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",남자,13108,14601,14446,15030,15909,17727,18449,19442,19595,22139,19992,19459,19066,21104,19842
경북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",여자,5204,6306,6657,6960,7873,8917,9097,10176,9920,11377,9809,9761,9702,10601,9055
경북,"공공행정, 국방 및 사회보장 행정(84)",계,36056,35241,36326,45048,44390,42774,41358,40785,40354,44800,44038,45290,48455,52142,57640
경북,"공공행정, 국방 및 사회보장 행정(84)",남자,28463,27907,27636,33049,33720,32298,30940,30137,29440,32368,31735,31693,33592,35498,38071
경북,"공공행정, 국방 및 사회보장 행정(84)",여자,7593,7334,8690,11999,10670,10476,10418,10648,10914,12432,12303,13597,14863,16644,19569
경북,교육 서비스업(85),계,70013,73019,71204,74157,78669,78223,78721,79196,79070,78703,80803,80371,79857,84353,79747
경북,교육 서비스업(85),남자,31195,32668,31198,31415,32944,33720,33921,33957,33642,32921,34214,33437,32797,34548,31846
경북,교육 서비스업(85),여자,38818,40351,40006,42742,45725,44503,44800,45239,45428,45782,46589,46934,47060,49805,47901
경북,보건업 및 사회복지 서비스업(86~87),계,36438,40116,45015,50174,56700,60356,65055,71860,76125,75568,86263,93570,98932,107319,111996
경북,보건업 및 사회복지 서비스업(86~87),남자,10007,10316,11655,12063,12551,13543,13940,15275,15970,15245,17083,17990,18218,19902,20207
경북,보건업 및 사회복지 서비스업(86~87),여자,26431,29800,33360,38111,44149,46813,51115,56585,60155,60323,69180,75580,80714,87417,91789
경북,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,12716,13561,14805,15255,15613,16091,16568,17407,17531,17802,18992,19687,21345,21881,18009
경북,"예술, 스포츠 및 여가관련 서비스업(90~91)",남자,7366,7821,8006,8384,8582,8784,8974,9368,9398,9387,9745,10008,10781,11275,9300
경북,"예술, 스포츠 및 여가관련 서비스업(90~91)",여자,5350,5740,6799,6871,7031,7307,7594,8039,8133,8415,9247,9679,10564,10606,8709
경북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,40183,41250,40167,41266,42099,42586,44201,45002,44594,46649,45106,44926,46021,47367,43179
경북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",남자,22553,23031,22336,22453,22703,22601,23550,23758,23419,23402,24107,23811,23939,24608,23090
경북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",여자,17630,18219,17831,18813,19396,19985,20651,21244,21175,23247,20999,21115,22082,22759,20089
경남,전체 산업,계,1025453,1073152,1101580,1140329,1173376,1203288,1250460,1275685,1325858,1365595,1379041,1378742,1388302,1427443,1335973
경남,전체 산업,남자,626947,658669,681465,698413,715130,733448,758329,770484,801653,826723,823154,813947,808931,828544,776076
경남,전체 산업,여자,398506,414483,420115,441916,458246,469840,492131,505201,524205,538872,555887,564795,579371,598899,559897
경남,"농업, 임업 및 어업(01~03)",계,2075,2600,2319,2449,2251,2435,2349,2972,3313,3719,3611,3267,3282,3372,4124
경남,"농업, 임업 및 어업(01~03)",남자,1528,1808,1718,1870,1616,1733,1669,2125,2416,2697,2452,2247,2194,2361,2923
경남,"농업, 임업 및 어업(01~03)",여자,547,792,601,579,635,702,680,847,897,1022,1159,1020,1088,1011,1201
경남,광업(05~08),계,861,758,703,724,696,591,579,653,686,726,801,828,712,756,642
경남,광업(05~08),남자,784,678,636,651,636,535,518,581,610,648,719,752,636,669,576
경남,광업(05~08),여자,77,80,67,73,60,56,61,72,76,78,82,76,76,87,66
경남,제조업(10~34),계,347837,371731,376041,375359,391133,406746,420800,423086,437317,444673,433488,423853,409762,412713,393514
경남,제조업(10~34),남자,270318,293751,303823,301272,312549,327075,336594,340540,351865,357937,347196,339291,326795,328614,311025
경남,제조업(10~34),여자,77519,77980,72218,74087,78584,79671,84206,82546,85452,86736,86292,84562,82967,84099,82489
경남,"전기, 가스, 증기 및 공기조절 공급업(35)",계,3722,3932,4030,4041,3598,3631,3437,3594,3875,4238,4029,4169,4266,4535,4594
경남,"전기, 가스, 증기 및 공기조절 공급업(35)",남자,3375,3528,3600,3654,3229,3212,3040,3176,3340,3718,3501,3584,3601,3834,3812
경남,"전기, 가스, 증기 및 공기조절 공급업(35)",여자,347,404,430,387,369,419,397,418,535,520,528,585,665,701,782
경남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,6279,6444,6410,6960,6984,7561,7959,8028,8407,8832,8501,8593,9362,9736,9698
경남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",남자,5308,5472,5382,5829,5892,6282,6661,6703,6972,7325,6983,7075,7736,8017,8026
경남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",여자,971,972,1028,1131,1092,1279,1298,1325,1435,1507,1518,1518,1626,1719,1672
경남,건설업(41~42),계,50067,51981,56210,60427,68919,64644,68253,66811,74366,79352,87027,85111,82581,86226,72410
경남,건설업(41~42),남자,43338,45203,49336,52997,60905,56281,60060,57815,64791,69290,74636,73253,70289,73455,61367
경남,건설업(41~42),여자,6729,6778,6874,7430,8014,8363,8193,8996,9575,10062,12391,11858,12292,12771,11043
경남,도매 및 소매업(45~47),계,133592,135751,137269,140789,140676,144724,150429,155033,160745,168036,167773,169269,170972,176361,153227
경남,도매 및 소매업(45~47),남자,66065,67528,68031,70257,69168,70941,74347,76124,79593,84133,83101,83149,84053,87028,79498
경남,도매 및 소매업(45~47),여자,67527,68223,69238,70532,71508,73783,76082,78909,81152,83903,84672,86120,86919,89333,73729
경남,운수 및 창고업(49~52),계,44432,43967,47067,51390,50160,48650,51991,52279,56882,57130,58439,58738,60756,61741,57524
경남,운수 및 창고업(49~52),남자,40160,39747,42730,46419,45715,43513,46485,46473,50582,51304,51664,51612,53523,54188,50291
경남,운수 및 창고업(49~52),여자,4272,4220,4337,4971,4445,5137,5506,5806,6300,5826,6775,7126,7233,7553,7233
경남,숙박 및 음식점업(55~56),계,113555,116420,119213,121133,120946,126736,130319,136543,140785,140834,145843,147783,153097,158258,135478
경남,숙박 및 음식점업(55~56),남자,32624,33831,35227,36331,36878,39766,40476,43018,44658,45729,47308,48978,51487,54602,47194
경남,숙박 및 음식점업(55~56),여자,80931,82589,83986,84802,84068,86970,89843,93525,96127,95105,98535,98805,101610,103656,88284
경남,정보통신업(58~63),계,10241,10573,10025,10448,10101,9837,10232,10600,10248,10301,9936,10074,10051,10508,10467
경남,정보통신업(58~63),남자,7249,7549,7040,7572,7214,6852,7320,7409,7042,7173,6804,6967,6989,7371,7427
경남,정보통신업(58~63),여자,2992,3024,2985,2876,2887,2985,2912,3191,3206,3128,3132,3107,3062,3137,3040
경남,금융 및 보험업(64~66),계,33745,34090,35793,36362,35558,36631,37140,36457,36922,37106,37488,37333,34811,35528,33675
경남,금융 및 보험업(64~66),남자,15249,14701,16201,16024,14874,15772,15651,15552,15439,14657,15292,14825,13823,13868,12802
경남,금융 및 보험업(64~66),여자,18496,19389,19592,20338,20684,20859,21489,20905,21483,22449,22196,22508,20988,21660,20873
경남,부동산업(68),계,15067,15294,16286,17403,17407,18607,19575,20655,21460,23878,26346,27166,27267,27963,26075
경남,부동산업(68),남자,10364,10461,10943,11675,11438,11819,12349,12962,13175,14693,15837,16273,16382,17133,15965
경남,부동산업(68),여자,4703,4833,5343,5728,5969,6788,7226,7693,8285,9185,10509,10893,10885,10830,10110
경남,"전문, 과학 및 기술 서비스업(70~73)",계,18173,20004,21521,22625,24409,27426,29579,30538,33035,34880,34688,32796,33589,36114,37274
경남,"전문, 과학 및 기술 서비스업(70~73)",남자,12916,14119,15201,16106,17222,19594,21187,21764,23476,24752,24028,22463,22907,24592,25377
경남,"전문, 과학 및 기술 서비스업(70~73)",여자,5257,5885,6320,6519,7187,7832,8392,8774,9559,10128,10660,10333,10682,11522,11897
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,20214,24175,23449,26052,26967,27615,31493,35516,36867,42112,41740,40333,41238,41868,35133
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",남자,12968,15045,13823,15506,15896,15822,18144,20308,21069,25061,23956,22717,23585,24152,21674
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",여자,7246,9130,9626,10546,11071,11793,13349,15208,15798,17051,17784,17616,17653,17716,13459
경남,"공공행정, 국방 및 사회보장 행정(84)",계,36168,37988,38461,46661,43736,44002,42259,42233,42885,45616,45698,45350,48323,50422,57037
경남,"공공행정, 국방 및 사회보장 행정(84)",남자,27495,28005,27448,30762,30005,30628,28428,28996,29040,30366,29838,29954,30702,31635,34639
경남,"공공행정, 국방 및 사회보장 행정(84)",여자,8673,9983,11013,15899,13731,13374,13831,13237,13845,15250,15860,15396,17621,18787,22398
경남,교육 서비스업(85),계,81173,82688,84315,86514,91099,89488,89669,90690,90787,92561,91495,93514,96088,99419,94705
경남,교육 서비스업(85),남자,31607,30875,31563,32321,32342,32847,32505,32846,32424,32192,31898,31903,33277,33603,31326
경남,교육 서비스업(85),여자,49566,51813,52752,54193,58757,56641,57164,57844,58363,60369,59597,61611,62811,65816,63379
경남,보건업 및 사회복지 서비스업(86~87),계,44826,50606,56299,63059,70782,74379,82141,86182,92910,94671,105690,112981,121835,128395,136206
경남,보건업 및 사회복지 서비스업(86~87),남자,11432,12388,13526,14103,14537,15336,16143,16818,17969,17876,20068,20591,21466,22505,24905
경남,보건업 및 사회복지 서비스업(86~87),여자,33394,38218,42773,48956,56245,59043,65998,69364,74941,76795,85622,92390,100369,105890,111301
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,16800,16531,18050,18317,17800,18734,18673,20004,20748,21009,22608,23442,24650,26122,21108
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",남자,9065,8705,9552,9626,9442,9711,9510,10079,10205,10237,10791,11287,12114,12657,10540
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",여자,7735,7826,8498,8691,8358,9023,9163,9925,10543,10772,11817,12155,12536,13465,10568
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,46626,47619,48119,49616,50154,50851,53583,53811,53620,55921,53840,54142,55660,57406,53082
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",남자,25102,25275,25685,25438,25572,25729,27242,27195,26987,26935,27082,27026,27372,28260,26709
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",여자,21524,22344,22434,24178,24582,25122,26341,26616,26633,28986,26758,27116,28288,29146,26373
제주,전체 산업,계,176648,178982,180882,200130,202676,203757,211468,226734,235650,250000,258188,262747,276942,286304,270199
제주,전체 산업,남자,95564,96793,96308,105861,108329,107534,111575,117983,123999,132389,136833,137962,144441,148585,141540
제주,전체 산업,여자,81084,82189,84574,94269,94347,96223,99893,108751,111651,117611,121355,124785,132501,137719,128659
제주,"농업, 임업 및 어업(01~03)",계,5520,5198,3980,4601,3731,3556,2890,3801,3900,3556,3094,2750,2648,2544,2971
제주,"농업, 임업 및 어업(01~03)",남자,3862,3452,2865,3324,2551,2569,2018,2795,3027,2730,2250,1953,1834,1804,2093
제주,"농업, 임업 및 어업(01~03)",여자,1658,1746,1115,1277,1180,987,872,1006,873,826,844,797,814,740,878
제주,광업(05~08),계,180,179,236,208,204,209,197,186,171,208,192,190,165,177,186
제주,광업(05~08),남자,165,158,216,189,179,186,178,166,153,183,170,169,145,155,167
제주,광업(05~08),여자,15,21,20,19,25,23,19,20,18,25,22,21,20,22,19
제주,제조업(10~34),계,8097,8127,8657,9332,9273,9208,9832,10092,10452,11721,11634,11672,12081,12373,11992
제주,제조업(10~34),남자,5443,5549,5847,6332,6290,6226,6574,6705,7074,7976,7802,7938,8294,8470,8147
제주,제조업(10~34),여자,2654,2578,2810,3000,2983,2982,3258,3387,3378,3745,3832,3734,3787,3903,3845
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",계,1105,874,1058,851,849,839,815,889,848,872,983,1036,1113,1412,1097
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",남자,986,794,966,782,776,762,724,787,753,764,871,911,876,1130,939
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",여자,119,80,92,69,73,77,91,102,95,108,112,125,237,282,158
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,720,659,693,1118,799,772,823,942,1038,1009,1091,1096,1082,1100,1165
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",남자,611,554,563,928,667,643,696,801,848,811,857,916,875,885,928
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",여자,109,105,130,190,132,129,127,141,190,198,234,180,207,215,237
제주,건설업(41~42),계,10119,9731,10099,12281,16933,14281,15021,16296,17121,21234,22398,21872,21665,20324,19441
제주,건설업(41~42),남자,8741,8361,8675,10600,14824,12442,12940,14058,14628,18354,18883,18453,18039,16799,16176
제주,건설업(41~42),여자,1378,1370,1424,1681,2109,1839,2081,2238,2493,2880,3515,3419,3626,3525,3265
제주,도매 및 소매업(45~47),계,31001,31418,31358,32819,33244,34926,36767,39294,40138,41476,41713,42840,44152,46341,40803
제주,도매 및 소매업(45~47),남자,15055,15057,15308,15927,16276,16715,17979,19296,19867,20760,20900,21272,22110,23448,21001
제주,도매 및 소매업(45~47),여자,15946,16361,16050,16892,16968,18211,18788,19998,20271,20716,20813,21568,22042,22893,19802
제주,운수 및 창고업(49~52),계,11946,12460,12920,14561,13654,13562,13509,12682,13458,13511,14333,14799,14999,15357,14862
제주,운수 및 창고업(49~52),남자,10971,11454,11771,13201,12520,12236,12341,11476,12157,11947,12504,12954,13331,13526,13260
제주,운수 및 창고업(49~52),여자,975,1006,1149,1360,1134,1326,1168,1206,1301,1564,1829,1845,1668,1831,1602
제주,숙박 및 음식점업(55~56),계,31422,31383,31364,33509,32979,34632,37216,40316,43749,47543,50667,53491,58359,61236,52660
제주,숙박 및 음식점업(55~56),남자,10489,10577,10585,11415,11193,11905,12952,14183,15968,17555,19363,20322,22920,24299,21583
제주,숙박 및 음식점업(55~56),여자,20933,20806,20779,22094,21786,22727,24264,26133,27781,29988,31304,33169,35439,36937,31077
제주,정보통신업(58~63),계,2435,2559,2560,2962,3751,3622,3579,3751,4257,4442,4629,4429,4609,4684,5278
